"utm","x","y"
"NH91",-7.842654035,42.5815569053
"QH42",-6.03659671257,42.6386785507
"BH52",0.036596697159,42.6386785003
"PH01",-7.72081976195,42.5802609761
"TN52",-5.96375132972,42.6386795656
"TN62",-5.86643544414,42.6415930553
"TN72",-5.74459878085,42.644579106
"TN82",-5.62274397026,42.6474357234
"TN92",-5.5008718136,42.6501628548
"UN02",-5.37898311282,42.6527604502
"UN12",-5.25707867055,42.6552284616
"UN22",-5.13515929011,42.6575668436
"UN32",-5.0132257754,42.6597755531
"UN42",-4.89127893094,42.6618545494
"UN52",-4.76931956179,42.6638037943
"UN62",-4.64734847355,42.6656232517
"UN72",-4.5253664723,42.6673128882
"UN82",-4.40337436458,42.6688726725
"UN92",-4.28137295734,42.670302576
"VN02",-4.15936305793,42.6716025722
"VN12",-4.03734547407,42.6727726372
"VN22",-3.91532101377,42.6738127493
"VN32",-3.79329048535,42.6747228894
"VN42",-3.67125469738,42.6755030407
"VN52",-3.54921445865,42.6761531887
"VN62",-3.42717057813,42.6766733216
"VN72",-3.30512386495,42.6770634296
"VN82",-3.18307512836,42.6773235057
"VN92",-3.06102517769,42.6774535449
"WN02",-2.93897482231,42.6774535449
"WN12",-2.81692487164,42.6773235057
"WN22",-2.69487613505,42.6770634296
"WN32",-2.57282942187,42.6766733216
"WN42",-2.45078554135,42.6761531887
"WN52",-2.32874530262,42.6755030407
"WN62",-2.20670951465,42.6747228894
"WN72",-2.08467898623,42.6738127493
"WN82",-1.96265452593,42.6727726372
"WN92",-1.84063694207,42.6716025722
"XN02",-1.71862704266,42.670302576
"XN12",-1.59662563542,42.6688726725
"XN22",-1.4746335277,42.6673128882
"XN32",-1.35265152645,42.6656232517
"XN42",-1.23068043821,42.6638037943
"XN52",-1.10872106906,42.6618545494
"XN62",-0.986774224601,42.6597755531
"XN72",-0.864840709892,42.6575668436
"XN82",-0.742921329446,42.6552284616
"XN92",-0.621016887184,42.6527604502
"YN02",-0.499128186403,42.6501628548
"YN12",-0.377256029742,42.6474357234
"YN22",-0.255401219153,42.644579106
"YN32",-0.133564555861,42.6415930553
"YN42",-0.0362486887296,42.6386795868
"PH11",-7.59899431075,42.5788353236
"PH21",-7.47717724344,42.577281007
"CH71",1.47717724061,42.5772810301
"PH31",-7.35537137683,42.5755982152
"CH61",1.355371138,42.5755982359
"MH90",-9.0611965911,42.4973273747
"EH00",3.06119702431,42.4973273878
"PH41",-7.23357519929,42.5737845985
"CH51",1.23357515616,42.5737845654
"NH00",-8.93949664533,42.497327865
"DH90",2.93949674686,42.4973278934
"PH51",-7.1117911064,42.5718414308
"CH41",1.11179110344,42.5718414541
"NH10",-8.81779756711,42.4971987317
"DH80",2.81779749012,42.4971986776
"PH61",-6.99002009058,42.5697710432
"CH31",0.990020136465,42.5697710533
"NH20",-8.69609974199,42.4969410944
"PH71",-6.86826131729,42.567569989
"CH21",0.86826132336,42.5675699423
"NH30",-8.57440439336,42.4965538744
"PH81",-6.74651756826,42.5652384342
"CH11",0.746517280315,42.5652384667
"NH40",-8.45271130628,42.4960370447
"PH91",-6.62478766021,42.562778612
"CH01",0.624787516141,42.5627786283
"NH50",-8.33102128445,42.4953906248
"QH01",-6.50307389069,42.560189534
"BH91",0.50307389711,42.5601894873
"NH60",-8.20933674965,42.4946158594
"QH11",-6.38137710683,42.5574712513
"BH81",0.381377012035,42.5574712541
"NH70",-8.08765646006,42.4937126443
"QH21",-6.25969660766,42.5546248298
"BH71",0.259696597871,42.5546248998
"NH80",-7.96598265834,42.4926800038
"DH10",1.96598251355,42.4926800333
"QH31",-6.13803508114,42.5516483133
"BH61",0.138035182715,42.5516482641
"NH90",-7.84431614831,42.4915179503
"DH00",1.84431607915,42.4915179359
"QH41",-6.03870055647,42.5487114009
"BH51",0.0387006128201,42.5487114432
"PH00",-7.72265669837,42.4902264887
"CH90",1.72265667809,42.4902264605
"TN51",-5.96164677857,42.5487119229
"TN61",-5.86231270414,42.5516485368
"TN71",-5.74065072898,42.5546252561
"TN81",-5.61897070382,42.5574729457
"TN91",-5.4972734256,42.5601915534
"UN01",-5.37555969199,42.5627810291
"UN11",-5.25383030135,42.5652413253
"UN21",-5.13208605268,42.5675723968
"UN31",-5.01032774561,42.5697742007
"UN41",-4.88855618033,42.5718466966
"UN51",-4.7667721576,42.5737898463
"UN61",-4.64497647871,42.575603614
"UN71",-4.5231699454,42.5772879665
"UN81",-4.40135335991,42.5788428726
"UN91",-4.27952752485,42.5802683039
"VN01",-4.15769324325,42.581564234
"VN11",-4.03585131847,42.5827306391
"VN21",-3.91400255421,42.5837674978
"VN31",-3.79214775444,42.5846747909
"VN41",-3.67028772338,42.5854525018
"VN51",-3.54842326548,42.586100616
"VN61",-3.42655518536,42.5866191217
"VN71",-3.30468428781,42.5870080094
"VN81",-3.18281137773,42.5872672718
"VN91",-3.06093726008,42.5873969042
"WN01",-2.93906273992,42.5873969042
"WN11",-2.81718862227,42.5872672718
"WN21",-2.69531571219,42.5870080094
"WN31",-2.57344481464,42.5866191217
"WN41",-2.45157673452,42.586100616
"WN51",-2.32971227662,42.5854525018
"WN61",-2.20785224556,42.5846747909
"WN71",-2.08599744579,42.5837674978
"WN81",-1.96414868153,42.5827306391
"WN91",-1.84230675675,42.581564234
"XN01",-1.72047247515,42.5802683039
"XN11",-1.59864664009,42.5788428726
"XN21",-1.4768300546,42.5772879665
"XN31",-1.35502352129,42.575603614
"XN41",-1.2332278424,42.5737898463
"XN51",-1.11144381967,42.5718466966
"XN61",-0.989672254393,42.5697742007
"XN71",-0.867913947315,42.5675723968
"XN81",-0.746169698647,42.5652413253
"XN91",-0.624440308008,42.5627810291
"YN01",-0.502726574403,42.5601915534
"YN11",-0.381029296184,42.5574729457
"YN21",-0.25934927102,42.5546252561
"YN31",-0.137687295864,42.5516485368
"YN41",-0.0383532109341,42.5487119083
"PH10",-7.60100506447,42.4888056367
"CH80",1.60100511054,42.4888056465
"PH20",-7.47936317722,42.4872554906
"CH70",1.47936319878,42.4872555071
"EG19",3.1826328481,42.4071382095
"PH30",-7.3577314078,42.4855771967
"CH60",1.35773131586,42.485577177
"EG09",3.06110821619,42.4072685445
"PH40",-7.23611086261,42.4837697234
"CH50",1.23611085972,42.4837697468
"NG09",-8.93958373927,42.4072694213
"DG99",2.93958378905,42.4072694543
"PH50",-7.11450077321,42.4818319118
"CH40",1.11450086795,42.4818319084
"NG19",-8.81805831424,42.4071399317
"DG89",2.81805835518,42.4071399622
"PH60",-6.99290372762,42.4797672251
"CH30",0.992903874359,42.4797671852
"NG29",-8.69653514512,42.4068823912
"DG79",2.69653513463,42.4068823772
"PH70",-6.87132041836,42.4775735056
"CH20",0.87132032056,42.477573532
"NG39",-8.57501302626,42.4064967117
"PH80",-6.74974996258,42.4752496061
"CH10",0.749749629067,42.4752496287
"NG49",-8.45349417394,42.4059818865
"DG59",2.45349404617,42.4059818723
"PH90",-6.62819531387,42.4727979528
"CH00",0.628195130481,42.4727979122
"NG59",-8.33197937625,42.4053379275
"DG49",2.33197937826,42.40533791
"QH00",-6.50665522029,42.4702161866
"BH90",0.506655070127,42.4702162492
"NG69",-8.21046801485,42.4045659078
"DG39",2.21046808273,42.4045659337
"QH10",-6.38513256397,42.4675068038
"BH80",0.385132419896,42.4675068197
"NG79",-8.0889622912,42.4036648287
"DG29",2.08896238315,42.4036648478
"QH20",-6.26362602861,42.4646697218
"BH70",0.263626129927,42.4646696726
"NG89",-7.96746302755,42.4026347108
"DG19",1.96746307742,42.4026346855
"QH30",-6.14213783834,42.4617017256
"BH60",0.142137933286,42.4617017229
"NG99",-7.84596957501,42.4014766251
"DG09",1.84596953046,42.4014766038
"QH40",-6.0407951867,42.4587395836
"BH50",0.0407951361969,42.4587395913
"PG09",-7.72448417528,42.4001895858
"CG99",1.7244839605,42.400189612
"TN50",-5.9595517631,42.4587401197
"TN60",-5.85820881048,42.461702279
"TN70",-5.73672072725,42.4646696933
"TN80",-5.61521469055,42.4675084806
"TN90",-5.4936914931,42.4702185886
"UN00",-5.37215192831,42.4727999678
"UN10",-5.25059679029,42.4752525707
"UN20",-5.12902687377,42.4775763524
"UN30",-5.00744297411,42.4797712703
"UN40",-4.88584588725,42.4818372841
"UN50",-4.76423640966,42.4837743559
"UN60",-4.64261533835,42.4855824502
"UN70",-4.52098347077,42.4872615336
"UN80",-4.39934160487,42.4888115755
"UN90",-4.27769053897,42.4902325472
"VN00",-4.15603107179,42.4915244229
"VN10",-4.03436400241,42.4926871786
"VN20",-3.91269013021,42.493720793
"VN30",-3.79101025485,42.4946252472
"VN40",-3.66932517625,42.4954005246
"VN50",-3.54763569454,42.4960466108
"VN60",-3.42594261005,42.496563494
"VN70",-3.30424672322,42.4969511648
"VN80",-3.18254883466,42.4972096159
"VN90",-3.06084974501,42.4973388426
"WN00",-2.93915025499,42.4973388426
"WN10",-2.81745116534,42.4972096159
"WN20",-2.69575327678,42.4969511648
"WN30",-2.57405738995,42.496563494
"WN40",-2.45236430546,42.4960466108
"WN50",-2.33067482375,42.4954005246
"WN60",-2.20898974515,42.4946252472
"WN70",-2.08730986979,42.493720793
"WN80",-1.96563599759,42.4926871786
"WN90",-1.84396892821,42.4915244229
"XN00",-1.72230946103,42.4902325472
"XN10",-1.60065839513,42.4888115755
"XN20",-1.47901652923,42.4872615336
"XN30",-1.35738466165,42.4855824502
"XN40",-1.23576359034,42.4837743559
"XN50",-1.11415411275,42.4818372841
"XN60",-0.992557025887,42.4797712703
"XN70",-0.87097312623,42.4775763524
"XN80",-0.749403209712,42.4752525707
"XN90",-0.627848071688,42.4727999678
"YN00",-0.506308506901,42.4702185886
"YN10",-0.384785309449,42.4675084806
"YN20",-0.263279272752,42.4646696933
"YN30",-0.141791189522,42.461702279
"YN40",-0.0404482369251,42.4587401352
"PG19",-7.60300760279,42.3987736165
"CG89",1.60300755274,42.3987736419
"EG28",3.30372337866,42.3168218062
"PG29",-7.48153967091,42.3972287112
"CG79",1.48153972102,42.3972286859
"EG18",3.18237247386,42.3170786278
"PG39",-7.36008115207,42.3955549086
"CG69",1.36008105458,42.3955549355
"EG08",3.06102077613,42.317206378
"PG49",-7.23863380187,42.3937523356
"CG59",1.2386337589,42.3937523024
"NG08",-8.93966975408,42.3172077146
"DG98",2.93966982288,42.3172076995
"PG59",-7.11719855901,42.3918210133
"CG49",1.11719860499,42.3918210233
"NG18",-8.81831839829,42.3170801381
"DG88",2.81831864107,42.3170801142
"PG69",-6.99577468592,42.3897620159
"CG39",0.995774777628,42.3897620359
"NG28",-8.69696768977,42.3168237204
"DG78",2.69696783305,42.3168236958
"PG79",-6.87436497755,42.3875755842
"CG29",0.874364882777,42.3875755873
"NG38",-8.57561942466,42.3164385227
"DG68",2.57561938599,42.3164385565
"PG89",-6.75296808418,42.3852593157
"CG19",0.752967940496,42.3852593321
"NG48",-8.45427440212,42.3159245802
"DG58",2.4542742974,42.3159245706
"PG99",-6.63158637018,42.382814547
"CG09",0.631586321101,42.3828145601
"NG58",-8.33293201654,42.3152829554
"DG48",2.33293193108,42.3152829855
"QG09",-6.51022068049,42.3802413255
"BG99",0.510220637761,42.380241292
"NG68",-8.2115950346,42.3145137801
"DG38",2.21159510719,42.3145137594
"QG19",-6.38887025779,42.37754073
"BG89",0.388870398259,42.3775407375
"NG78",-8.09026207551,42.3136147401
"DG28",2.09026221971,42.3136147105
"QG29",-6.26753794969,42.3747129864
"BG79",0.267538233835,42.3747129783
"NG88",-7.96893613858,42.3125882105
"DG18",1.96893625337,42.3125882346
"QG39",-6.14622295597,42.3717546509
"BG69",0.146223050646,42.3717546482
"NG98",-7.84761595629,42.3114341287
"DG08",1.8476160007,42.31143415
"QG49",-6.04287970464,42.368764561
"BG59",0.0428796828592,42.3687645971
"PG08",-7.72630422767,42.3101503932
"CG98",1.72630408848,42.3101503757
"TM59",-5.95746628695,42.3687646309
"TM69",-5.85412366239,42.3717542841
"TM79",-5.73280867911,42.3747124199
"TM89",-5.61147583816,42.3775423299
"TM99",-5.49012592805,42.3802439623
"UM09",-5.36875973798,42.3828172678
"UM19",-5.24737805782,42.3852621992
"UM29",-5.12598167809,42.3875787118
"UM39",-5.00457138992,42.3897667632
"UM49",-4.88314798499,42.3918263133
"UM59",-4.76171225554,42.3937573244
"UM69",-4.64026499432,42.3955597612
"UM79",-4.51880699455,42.3972335906
"UM89",-4.39733904989,42.3987787819
"UM99",-4.27586195442,42.4001953068
"VM09",-4.1543765026,42.4014831394
"VM19",-4.03288348922,42.4026422561
"VM29",-3.9113837094,42.4036726355
"VM39",-3.78987795854,42.4045742589
"VM49",-3.66836703226,42.4053471096
"VM59",-3.54685172643,42.4059911735
"VM69",-3.42533283708,42.4065064389
"VM79",-3.3038111604,42.4068928961
"VM89",-3.18228749268,42.4071505382
"VM99",-3.0607626303,42.4072793605
"WM09",-2.9392373697,42.4072793605
"WM19",-2.81771250732,42.4071505382
"WM29",-2.6961888396,42.4068928961
"WM39",-2.57466716292,42.4065064389
"WM49",-2.45314827357,42.4059911735
"WM59",-2.33163296774,42.4053471096
"WM69",-2.21012204146,42.4045742589
"WM79",-2.0886162906,42.4036726355
"WM89",-1.96711651078,42.4026422561
"WM99",-1.8456234974,42.4014831394
"XM09",-1.72413804558,42.4001953068
"XM19",-1.60266095011,42.3987787819
"XM29",-1.48119300545,42.3972335906
"XM39",-1.35973500568,42.3955597612
"XM49",-1.23828774446,42.3937573244
"XM59",-1.11685201501,42.3918263133
"XM69",-0.995428610082,42.3897667632
"XM79",-0.874018321906,42.3875787118
"XM89",-0.752621942179,42.3852621992
"XM99",-0.631240262022,42.3828172678
"YM09",-0.509874071949,42.3802439623
"YM19",-0.388524161838,42.3775423299
"YM29",-0.267191320892,42.3747124199
"YM39",-0.145876337613,42.3717542841
"YM49",-0.0425336874792,42.3687645739
"PG18",-7.60499988116,42.3087391787
"CG88",1.60499983804,42.3087391457
"EG27",3.30329052437,42.2267591867
"PG28",-7.48370511247,42.3071994734
"CG78",1.48370508679,42.3071994918
"EG17",3.18211335284,42.2270155533
"PG38",-7.36242068532,42.3055313523
"CG68",1.36242063662,42.3055313658
"EG07",3.06093453256,42.2271434242
"PG48",-7.24114579014,42.3037336102
"CG58",1.24114588165,42.3037336301
"NG07",-8.93975491619,42.2271449785
"DG97",2.93975507921,42.2271449584
"PG58",-7.11988349241,42.3018087019
"CG48",1.11988358973,42.3018086752
"NG17",-8.81857623202,42.2270181573
"DG87",2.81857636895,42.2270181358
"PG68",-6.99863252255,42.2997565543
"CG38",0.998632528544,42.2997565076
"NG27",-8.6973991953,42.2267629403
"DG77",2.69739919187,42.2267629753
"PG78",-6.87739510696,42.2975761334
"CG28",0.87739491497,42.2975761631
"NG37",-8.57622298471,42.2263781597
"DG67",2.5762229394,42.2263781445
"PG88",-6.75617198136,42.2952675782
"CG18",0.756171932594,42.2952675916
"NG47",-8.45505059207,42.2258661772
"DG57",2.45505058903,42.2258662064
"PG98",-6.63496236453,42.292829669
"CG08",0.634962599399,42.2928296731
"NG57",-8.33388082256,42.2252269089
"DG47",2.33388094219,42.2252268859
"QG08",-6.51376927865,42.2902648791
"BG98",0.513769467755,42.2902648732
"NG67",-8.21271584598,42.2244593561
"DG37",2.21271598997,42.2244593263
"QG18",-6.39259140313,42.2875731033
"BG88",0.392591504168,42.2875730539
"NG77",-8.09155645922,42.2235635314
"DG27",2.09155652679,42.2235635574
"QG28",-6.27143096754,42.2847533956
"BG78",0.271431108001,42.2847534032
"NG87",-7.97040202722,42.2225405221
"DG17",1.97040212416,42.2225404947
"QG38",-6.15028828944,42.2818046822
"BG68",0.150288335205,42.2818046924
"NG97",-7.84925534918,42.2213904734
"DG07",1.84925555949,42.2213904819
"QG48",-6.04495569691,42.2787857181
"BG58",0.044955751001,42.2787857523
"PG07",-7.72811507645,42.2201110413
"CG97",1.72811526236,42.2201110568
"TM58",-5.95539024782,42.2787857364
"TM68",-5.85005715986,42.2818045546
"TM78",-5.72891448876,42.2847534378
"TM88",-5.60775405506,42.2875744956
"TM98",-5.48657664308,42.2902676763
"UM08",-5.36538303784,42.2928329308
"UM18",-5.24417402503,42.2952702123
"UM28",-5.12295039097,42.2975794763
"UM38",-5.00171292257,42.2997606806
"UM48",-4.88046240733,42.3018137853
"UM58",-4.75919963327,42.3037387528
"UM68",-4.63792538892,42.3055355481
"UM78",-4.51664046327,42.3072041382
"UM88",-4.39534564578,42.3087444927
"UM98",-4.27404172629,42.3101565834
"VM08",-4.15272949501,42.3114403844
"VM18",-4.03140974252,42.3125958722
"VM28",-3.91008325969,42.3136230258
"VM38",-3.78875083767,42.3145218263
"VM48",-3.66741326786,42.3152922573
"VM58",-3.54607134186,42.3159343046
"VM68",-3.42472585147,42.3164479566
"VM78",-3.30337758862,42.3168332039
"VM88",-3.18202734536,42.3170900393
"VM98",-3.06067591382,42.3172184581
"WM08",-2.93932408618,42.3172184581
"WM18",-2.81797265464,42.3170900393
"WM28",-2.69662241138,42.3168332039
"WM38",-2.57527414853,42.3164479566
"WM48",-2.45392865814,42.3159343046
"WM58",-2.33258673214,42.3152922573
"WM68",-2.21124916233,42.3145218263
"WM78",-2.08991674031,42.3136230258
"WM88",-1.96859025748,42.3125958722
"WM98",-1.84727050499,42.3114403844
"XM08",-1.72595827371,42.3101565834
"XM18",-1.60465435422,42.3087444927
"XM28",-1.48335953673,42.3072041382
"XM38",-1.36207461108,42.3055355481
"XM48",-1.24080036673,42.3037387528
"XM58",-1.11953759267,42.3018137853
"XM68",-0.99828707743,42.2997606806
"XM78",-0.877049609034,42.2975794763
"XM88",-0.755825974971,42.2952702123
"XM98",-0.634616962161,42.2928329308
"YM08",-0.513423356922,42.2902676763
"YM18",-0.392245944941,42.2875744956
"YM28",-0.271085511238,42.2847534378
"YM38",-0.14994284014,42.2818045546
"YM48",-0.044609649367,42.278785709
"PG17",-7.60698356948,42.2187034998
"CG87",1.60698361931,42.2187034746
"PG27",-7.48586159248,42.2171678864
"CG77",1.48586158963,42.2171679097
"EG16",3.18185504815,42.1369516179
"PG37",-7.36474845869,42.2155052707
"CG67",1.36474855582,42.2155052438
"EG06",3.06084776301,42.1370803726
"PG47",-7.24364685248,42.2137136086
"CG57",1.24364695273,42.2137135584
"NG06",-8.93984023274,42.1370812705
"DG96",2.93984040279,42.1370812496
"PG57",-7.12255575589,42.2117949991
"CG47",1.12255570747,42.2117950124
"NG16",-8.81883383166,42.136954088
"DG86",2.81883377115,42.1369540787
"PG67",-7.00147791112,42.2097496672
"CG37",1.00147780785,42.2097497404
"NG26",-8.69782765923,42.1366999577
"DG76",2.69782762075,42.1366999917
"PG77",-6.88041194488,42.2075753045
"CG27",0.880411713209,42.2075752775
"NG36",-8.57682430881,42.1363167651
"DG66",2.57682436899,42.1363167476
"PG87",-6.75936079389,42.205274331
"CG17",0.759360699468,42.2052743343
"NG46",-8.4558227657,42.1358066674
"DG56",2.45582279104,42.1358066489
"PG97",-6.63832310434,42.2028443908
"CG07",0.63832325073,42.2028443513
"NG56",-8.334825823,42.1351697977
"DG46",2.33482587199,42.1351697779
"QG07",-6.51730122763,42.2002868002
"BG97",0.517301319089,42.2002868206
"NG66",-8.21383206634,42.1344038323
"DG36",2.21383200476,42.1344038612
"QG17",-6.39629611218,42.197603903
"BG87",0.396296017779,42.1976039057
"NG76",-8.09284446477,42.1335111587
"DG26",2.09284437323,42.1335111396
"QG27",-6.2753068093,42.1947922235
"BG77",0.275306620433,42.1947922289
"NG86",-7.97186178113,42.1324916872
"DG16",1.97186173153,42.1324917126
"QG37",-6.15433606157,42.1918519937
"BG67",0.154335918259,42.1918520092
"NG96",-7.85088624933,42.1313444238
"DG06",1.85088629913,42.1313443985
"QG47",-6.04702116846,42.1888031411
"BG57",0.0470211023963,42.1888031554
"PG06",-7.72991865329,42.130069406
"CG96",1.7299188391,42.1300694216
"TM57",-5.95332367593,42.1888037189
"TM67",-5.84600920366,42.1918530925
"TM77",-5.72503806114,42.1947927493
"TM87",-5.60404925035,42.1976049796
"TM97",-5.48304355148,42.2002897324
"UM07",-5.36202174538,42.2028469586
"UM17",-5.24098461359,42.2052766118
"UM27",-5.11993293827,42.2075786475
"UM37",-4.99886750216,42.2097530239
"UM47",-4.87778908858,42.2117997012
"UM57",-4.75669848137,42.2137186422
"UM67",-4.63559646488,42.2155098119
"UM77",-4.51448382392,42.2171731775
"UM87",-4.39336134374,42.2187087088
"UM97",-4.27222980999,42.2201163776
"VM07",-4.1510900087,42.2213961584
"VM17",-4.02994272621,42.2225480277
"VM27",-3.90878874921,42.2235719644
"VM37",-3.78762886463,42.2244679501
"VM47",-3.66646385967,42.2252359681
"VM57",-3.54529452171,42.2258760046
"VM67",-3.42412163834,42.2263880478
"VM77",-3.30294599727,42.2267720884
"VM87",-3.18176838633,42.2270281193
"VM97",-3.06058959344,42.227156136
"WM07",-2.93941040656,42.227156136
"WM17",-2.81823161367,42.2270281193
"WM27",-2.69705400273,42.2267720884
"WM37",-2.57587836166,42.2263880478
"WM47",-2.45470547829,42.2258760046
"WM57",-2.33353614033,42.2252359681
"WM67",-2.21237113537,42.2244679501
"WM77",-2.09121125079,42.2235719644
"WM87",-1.97005727379,42.2225480277
"WM97",-1.8489099913,42.2213961584
"XM07",-1.72777019001,42.2201163776
"XM17",-1.60663865626,42.2187087088
"XM27",-1.48551617608,42.2171731775
"XM37",-1.36440353512,42.2155098119
"XM47",-1.24330151863,42.2137186422
"XM57",-1.12221091142,42.2117997012
"XM67",-1.00113249784,42.2097530239
"XM77",-0.880067061733,42.2075786475
"XM87",-0.759015386409,42.2052766118
"XM97",-0.637978254621,42.2028469586
"YM07",-0.516956448524,42.2002897324
"YM17",-0.395950749646,42.1976049796
"YM27",-0.274961938857,42.1947927493
"YM37",-0.153990796337,42.1918530925
"YM47",-0.046676296625,42.1888036992
